Date,BXP,C,CAG,CAH,CARR,CAT,CB,CBOE,CBRE,CCI
2022-01-27 00:00:00-05:00,97.1282730102539,57.88796615600586,31.977542877197266,49.323150634765625,44.491172790527344,202.44493103027344,185.8899383544922,111.24723052978516,95.37000274658203,154.2109375
2022-01-28 00:00:00-05:00,99.61650085449219,58.375247955322266,32.235679626464844,49.624881744384766,44.83868408203125,191.9395751953125,189.86289978027344,112.76932525634766,98.33000183105469,162.39918518066406
2022-01-31 00:00:00-05:00,98.5438461303711,58.763275146484375,31.706636428833008,48.625404357910156,46.02601623535156,192.32125854492188,190.23898315429688,114.91185760498047,101.33999633789062,164.04403686523438
2022-02-01 00:00:00-05:00,101.53321838378906,60.06269836425781,31.898189544677734,48.399112701416016,45.41787338256836,195.9375762939453,192.73654174804688,115.26085662841797,101.52999877929688,162.3003387451172
2022-02-02 00:00:00-05:00,101.5771713256836,59.764923095703125,32.14447021484375,48.653690338134766,45.861915588378906,195.5463409423828,200.1231231689453,116.33699035644531,103.2300033569336,165.38327026367188
2022-02-03 00:00:00-05:00,99.93302917480469,58.889610290527344,32.17183303833008,48.4933967590332,44.63597106933594,191.39572143554688,199.9495391845703,113.11833190917969,102.12000274658203,163.29800415039062
2022-02-04 00:00:00-05:00,99.0889663696289,60.09923553466797,31.679269790649414,48.99313735961914,44.24984359741211,189.3156280517578,199.2166748046875,116.57936096191406,101.2300033569336,162.05763244628906
2022-02-07 00:00:00-05:00,100.10008239746094,60.353885650634766,31.907310485839844,49.624881744384766,44.13401412963867,190.6610107421875,197.68344116210938,116.28852081298828,102.19000244140625,162.58795166015625
2022-02-08 00:00:00-05:00,100.02973937988281,61.04509735107422,32.15359115600586,51.05808639526367,44.46221160888672,192.26402282714844,200.47991943359375,118.8479232788086,103.83999633789062,159.53195190429688
2022-02-09 00:00:00-05:00,102.45640563964844,61.69993209838867,32.0988655090332,50.88836669921875,46.31561279296875,194.26776123046875,201.5021209716797,117.59732055664062,106.0,161.46441650390625
2022-02-10 00:00:00-05:00,101.62113952636719,61.39071273803711,31.852575302124023,49.79460144042969,45.51441192626953,193.76205444335938,201.15493774414062,117.40340423583984,104.20999908447266,155.54116821289062
2022-02-11 00:00:00-05:00,103.45873260498047,61.07239532470703,32.554931640625,49.5494499206543,43.92163848876953,192.0159454345703,196.77699279785156,116.61813354492188,101.51000213623047,151.79307556152344
2022-02-14 00:00:00-05:00,102.82566833496094,60.44483947753906,32.19919967651367,49.304298400878906,43.236270904541016,190.72781372070312,194.8580322265625,116.89929962158203,98.20999908447266,150.62464904785156
2022-02-15 00:00:00-05:00,105.41940307617188,60.93596267700195,32.308650970458984,50.473487854003906,44.16297149658203,194.0864715576172,196.3816375732422,118.09173583984375,99.9800033569336,148.84495544433594
2022-02-16 00:00:00-05:00,107.7757339477539,60.89047622680664,32.31777572631836,51.42582321166992,44.066436767578125,194.30593872070312,197.59664916992188,117.5197525024414,101.6500015258789,148.009033203125
2022-02-17 00:00:00-05:00,107.28337097167969,58.85322189331055,32.72825241088867,51.39752960205078,43.03356170654297,185.81387329101562,196.36236572265625,114.8149185180664,99.80000305175781,146.84059143066406
2022-02-18 00:00:00-05:00,106.56239318847656,58.33481216430664,32.85595703125,51.08638000488281,42.5509033203125,183.15174865722656,197.40379333496094,115.18331909179688,99.69000244140625,145.914794921875
2022-02-22 00:00:00-05:00,106.57119750976562,58.107444763183594,32.69176483154297,50.841224670410156,43.71892547607422,182.44566345214844,195.8415985107422,112.91474914550781,99.16999816894531,146.64285278320312
2022-02-23 00:00:00-05:00,104.10055541992188,57.498085021972656,32.600555419921875,50.3980598449707,42.31922149658203,178.11376953125,194.2215576171875,111.04365539550781,96.05000305175781,143.74864196777344
2022-02-24 00:00:00-05:00,105.51612091064453,55.17887496948242,31.296157836914062,49.48344421386719,43.1590461730957,176.2245330810547,191.926513671875,113.69031524658203,93.83999633789062,148.3056640625
2022-02-25 00:00:00-05:00,108.54944610595703,56.37030792236328,32.24480438232422,51.10523223876953,43.661006927490234,178.4858856201172,199.63133239746094,114.32306671142578,98.62999725341797,150.62464904785156
2022-02-28 00:00:00-05:00,107.53833770751953,53.86920928955078,31.898189544677734,50.92608642578125,43.323150634765625,178.9820556640625,196.37196350097656,114.17705535888672,96.8499984741211,149.73480224609375
2022-03-01 00:00:00-05:00,106.24588012695312,53.28713607788086,31.460355758666992,49.81345748901367,42.203392028808594,174.44976806640625,192.41830444335938,114.08943939208984,95.54000091552734,151.0111083984375
2022-03-02 00:00:00-05:00,108.05709075927734,54.16933822631836,31.560686111450195,50.40748596191406,43.35211181640625,183.78147888183594,197.0084228515625,115.49121856689453,97.98999786376953,155.67599487304688
2022-03-03 00:00:00-05:00,107.71418762207031,52.40492248535156,31.57893180847168,50.737510681152344,44.288455963134766,185.9188232421875,198.64776611328125,114.22572326660156,95.38999938964844,158.0489044189453
2022-03-04 00:00:00-05:00,108.28567504882812,51.46814727783203,31.378257751464844,50.91666030883789,43.43898391723633,186.6916961669922,198.1848907470703,117.32131958007812,89.70999908447266,160.9790802001953
2022-03-07 00:00:00-05:00,106.48328399658203,50.522274017333984,30.739748001098633,49.43629837036133,42.01033020019531,187.68399047851562,191.82040405273438,113.33013916015625,86.45999908447266,158.893798828125
2022-03-08 00:00:00-05:00,107.30974578857422,49.90382766723633,28.21306610107422,49.43629837036133,42.06824493408203,200.37442016601562,190.5957489013672,110.67259979248047,84.8499984741211,156.26023864746094
2022-03-09 00:00:00-05:00,109.04180908203125,50.886077880859375,28.441104888916016,50.15290069580078,43.043209075927734,200.16445922851562,196.66127014160156,112.02569580078125,87.7699966430664,156.35911560058594
2022-03-10 00:00:00-05:00,109.87708282470703,49.91292190551758,27.975906372070312,50.13404846191406,42.2902717590332,202.0823516845703,194.23121643066406,111.0911865234375,87.87999725341797,158.3455047607422
2022-03-11 00:00:00-05:00,108.5318603515625,49.258079528808594,27.455974578857422,49.56830978393555,41.720733642578125,204.9830322265625,194.7037353515625,110.97435760498047,87.56999969482422,156.06253051757812
2022-03-14 00:00:00-04:00,107.96915435791016,49.32174301147461,28.79684829711914,49.606021881103516,41.42148208618164,205.5650634765625,197.6448974609375,110.7018051147461,87.4000015258789,156.61546325683594
2022-03-15 00:00:00-04:00,107.84606170654297,50.12210464477539,29.034008026123047,50.85064697265625,43.632049560546875,206.53829956054688,200.0460205078125,111.29560852050781,87.56999969482422,156.6063995361328
2022-03-16 00:00:00-04:00,108.83080291748047,51.659141540527344,28.915430068969727,50.699790954589844,45.25376892089844,206.1757354736328,203.44036865234375,112.17172241210938,90.97000122070312,157.18653869628906
2022-03-17 00:00:00-04:00,109.67486572265625,52.104793548583984,29.243806838989258,53.92451477050781,45.485443115234375,211.5381317138672,204.34059143066406,114.51776885986328,91.05000305175781,160.37742614746094
2022-03-18 00:00:00-04:00,109.50782012939453,52.159358978271484,28.951913833618164,54.018798828125,46.1225471496582,210.78431701660156,204.73744201660156,113.70006561279297,91.08999633789062,158.52818298339844
2022-03-21 00:00:00-04:00,110.35188293457031,51.822845458984375,29.152587890625,54.31109619140625,45.83295440673828,213.45602416992188,206.15069580078125,112.94075775146484,90.2699966430664,158.72763061523438
2022-03-22 00:00:00-04:00,110.27275085449219,52.29578399658203,29.471847534179688,54.45253372192383,45.84260940551758,212.5018310546875,206.7992401123047,116.28944396972656,91.58000183105469,157.7485809326172
2022-03-23 00:00:00-04:00,108.39118957519531,51.24987030029297,29.316774368286133,53.51905822753906,44.906253814697266,211.98658752441406,203.8953094482422,112.2301254272461,89.33000183105469,157.20469665527344
2022-03-24 00:00:00-04:00,110.88819885253906,51.313541412353516,29.444480895996094,53.99993896484375,44.568397521972656,212.02474975585938,206.36366271972656,110.68232727050781,90.05999755859375,158.91796875
2022-03-25 00:00:00-04:00,114.10617065429688,51.60457229614258,30.000892639160156,54.650543212890625,44.78076934814453,213.12203979492188,210.8066864013672,111.68500518798828,90.23999786376953,160.97572326660156
2022-03-28 00:00:00-04:00,114.07979583740234,50.858787536621094,29.9461669921875,54.49967956542969,45.263423919677734,211.6812744140625,210.20655822753906,109.9425048828125,89.69999694824219,163.9218292236328
2022-03-29 00:00:00-04:00,116.50646209716797,51.359012603759766,30.46609878540039,54.32052993774414,46.412147521972656,210.9083709716797,208.92880249023438,111.7336654663086,93.3499984741211,166.6775665283203
2022-03-30 00:00:00-04:00,115.9129867553711,49.99477005004883,30.46609878540039,54.339393615722656,45.919830322265625,212.85488891601562,210.53564453125,111.64605712890625,92.7699966430664,167.30307006835938
2022-03-31 00:00:00-04:00,114.08828735351562,48.56686782836914,30.62116241455078,53.92190170288086,44.278804779052734,212.6068115234375,207.05093383789062,111.38321685791016,91.5199966430664,167.33934020996094
2022-04-01 00:00:00-04:00,115.36382293701172,47.593719482421875,31.08636474609375,54.77779769897461,44.44290542602539,209.69659423828125,209.61610412597656,113.74872589111328,91.7300033569336,171.3641815185547
2022-04-04 00:00:00-04:00,113.66311645507812,48.02117919921875,31.122852325439453,53.92190170288086,43.6803092956543,210.68893432617188,206.73150634765625,109.92301940917969,92.25,171.40948486328125
2022-04-05 00:00:00-04:00,111.43096160888672,46.911598205566406,31.104604721069336,54.04552459716797,42.99494171142578,206.11849975585938,205.57960510253906,110.17613220214844,90.91999816894531,175.05361938476562
2022-04-06 00:00:00-04:00,110.7931900024414,45.95662307739258,31.323522567749023,54.597110748291016,42.35783767700195,206.2997589111328,205.6763916015625,111.86995697021484,89.0,179.0966033935547
2022-04-07 00:00:00-04:00,108.39273834228516,45.50188446044922,31.405624389648438,56.470584869384766,42.1744270324707,206.00396728515625,205.77317810058594,114.80979919433594,86.7699966430664,178.14479064941406
2022-04-08 00:00:00-04:00,108.68504333496094,46.27495193481445,31.469470977783203,58.86711883544922,41.87518310546875,207.08216857910156,209.2288818359375,113.26200103759766,86.44000244140625,179.5045166015625
2022-04-11 00:00:00-04:00,109.04821014404297,45.97481918334961,31.925552368164062,58.37259292602539,40.96778869628906,206.14710998535156,208.36737060546875,113.65138244628906,86.62999725341797,177.72776794433594
2022-04-12 00:00:00-04:00,109.34050750732422,45.7838249206543,32.00764465332031,60.198516845703125,40.33068084716797,206.7672882080078,207.55429077148438,114.63457489013672,85.93000030517578,175.9419708251953
2022-04-13 00:00:00-04:00,110.58061218261719,45.611019134521484,32.5275764465332,59.941749572753906,40.64923858642578,208.2653350830078,206.02487182617188,116.37705993652344,86.4000015258789,175.3708953857422
2022-04-14 00:00:00-04:00,110.3591537475586,46.32041931152344,32.4910888671875,59.87517547607422,39.848026275634766,217.36805725097656,203.7791748046875,114.21598815917969,85.55999755859375,174.66383361816406
2022-04-18 00:00:00-04:00,109.63282012939453,47.575523376464844,32.28129196166992,59.89419937133789,39.85768127441406,219.38136291503906,205.1246337890625,113.25225830078125,85.63999938964844,173.0955810546875
2022-04-19 00:00:00-04:00,111.79411315917969,48.130313873291016,33.04750061035156,59.646942138671875,41.02570724487305,221.51870727539062,203.1983642578125,114.654052734375,86.45999908447266,175.7425537109375
2022-04-20 00:00:00-04:00,113.10508728027344,48.29402160644531,33.33028030395508,60.731082916259766,41.94275665283203,224.3048095703125,205.77317810058594,115.07263946533203,87.62999725341797,179.4229278564453
2022-04-21 00:00:00-04:00,112.60904693603516,47.8665657043457,33.34851837158203,60.62647247314453,41.33460998535156,221.90988159179688,204.75680541992188,111.94783782958984,86.54000091552734,178.03598022460938
2022-04-22 00:00:00-04:00,111.3335189819336,46.5932731628418,32.94717025756836,58.55328369140625,40.2244987487793,207.3754119873047,199.50070190429688,111.08145141601562,84.56999969482422,175.9873046875
2022-04-25 00:00:00-04:00,111.44866943359375,46.50232696533203,32.938045501708984,58.23945236206055,40.50443649291992,207.75888061523438,200.681640625,112.21065521240234,84.66000366210938,174.8360595703125
2022-04-26 00:00:00-04:00,109.96056365966797,45.683780670166016,32.29953384399414,57.65934371948242,38.66069793701172,201.62298583984375,196.8871307373047,108.59912872314453,82.63999938964844,170.9834442138672
2022-04-27 00:00:00-04:00,108.277587890625,45.110801696777344,32.500213623046875,56.89854049682617,38.8634147644043,205.13194274902344,203.87594604492188,112.39561462402344,82.93000030517578,171.09222412109375
2022-04-28 00:00:00-04:00,109.42024230957031,45.49279022216797,33.055110931396484,56.88903045654297,38.18516540527344,203.67466735839844,204.40834045410156,112.21065521240234,85.61000061035156,174.11085510253906
2022-04-29 00:00:00-04:00,104.16757202148438,44.29826736450195,32.144081115722656,55.20574951171875,37.08059310913086,201.85302734375,199.83946228027344,109.98143768310547,83.04000091552734,167.8922882080078
2022-05-02 00:00:00-04:00,103.84869384765625,44.7577018737793,31.490707397460938,55.23427963256836,37.400333404541016,203.31993103027344,198.6004638671875,108.98851013183594,82.44000244140625,163.9127655029297
2022-05-03 00:00:00-04:00,107.51580810546875,46.034915924072266,32.070457458496094,55.90949630737305,37.18717956542969,204.8059844970703,200.93328857421875,109.36814880371094,83.58000183105469,166.5325469970703
2022-05-04 00:00:00-04:00,108.8887710571289,47.992088317871094,32.84345626831055,57.52620315551758,38.18516540527344,213.40585327148438,207.10902404785156,111.6557846069336,85.56999969482422,167.19432067871094
2022-05-05 00:00:00-04:00,106.00112915039062,47.14673614501953,32.59498977661133,55.03456497192383,36.78023147583008,207.02066040039062,201.33985900878906,108.33629608154297,81.7699966430664,164.6107635498047
2022-05-06 00:00:00-04:00,105.51395416259766,47.43158721923828,32.751434326171875,55.414974212646484,36.60582733154297,205.79345703125,202.46270751953125,108.29736328125,81.22000122070312,165.52635192871094
2022-05-09 00:00:00-04:00,100.98761749267578,45.84195327758789,33.39561080932617,54.17866516113281,36.94495391845703,197.77838134765625,198.5424041748047,104.34510040283203,79.51000213623047,158.9814453125
2022-05-10 00:00:00-04:00,97.67481231689453,44.79445266723633,32.86186599731445,53.30374526977539,36.906192779541016,194.6145782470703,198.31008911132812,105.36724090576172,78.54000091552734,154.36734008789062
2022-05-11 00:00:00-04:00,96.69159698486328,43.79289627075195,32.84345626831055,53.16109085083008,36.42173385620117,196.74298095703125,198.07777404785156,105.63980865478516,78.08999633789062,154.739013671875
2022-05-12 00:00:00-04:00,98.41000366210938,42.78215026855469,32.825050354003906,52.286170959472656,37.88479995727539,194.65292358398438,198.86183166503906,104.21855926513672,78.33000183105469,155.96279907226562
2022-05-13 00:00:00-04:00,99.83611297607422,43.774513244628906,33.02750778198242,52.88529968261719,38.940921783447266,195.8992919921875,199.92660522460938,106.47698211669922,80.80000305175781,159.98764038085938
2022-05-16 00:00:00-04:00,99.58810424804688,43.60912322998047,32.797447204589844,53.38933563232422,38.62118148803711,198.6412811279297,201.33985900878906,106.379638671875,79.83000183105469,159.26243591308594
2022-05-17 00:00:00-04:00,101.66967010498047,46.90782928466797,32.49376678466797,53.92190170288086,38.93123245239258,204.29783630371094,205.60865783691406,105.58140563964844,82.6500015258789,160.2686767578125
2022-05-18 00:00:00-04:00,97.25849151611328,45.318199157714844,29.751445770263672,52.95187759399414,36.19887924194336,199.36033630371094,200.67193603515625,102.05748748779297,79.01000213623047,159.053955078125
2022-05-19 00:00:00-04:00,93.0776138305664,45.740875244140625,29.2085018157959,53.09452819824219,36.24732971191406,198.22901916503906,197.3517608642578,102.75836944580078,79.91000366210938,161.700927734375
2022-05-20 00:00:00-04:00,93.21048736572266,45.713314056396484,29.19009780883789,53.06599044799805,36.78023147583008,189.65789794921875,197.46795654296875,104.10174560546875,78.97000122070312,165.16372680664062
2022-05-23 00:00:00-04:00,93.95453643798828,48.4882698059082,29.760650634765625,54.169158935546875,37.08059310913086,195.7266845703125,200.67193603515625,104.78316497802734,80.2699966430664,167.8922882080078
2022-05-24 00:00:00-04:00,93.5205078125,48.405574798583984,30.257585525512695,54.31181335449219,36.76084899902344,197.16481018066406,201.48504638671875,104.1114730834961,78.81999969482422,173.69387817382812
2022-05-25 00:00:00-04:00,95.50465393066406,48.423954010009766,30.156354904174805,54.91094207763672,37.099979400634766,200.673828125,201.3204803466797,104.86104583740234,79.27999877929688,172.39756774902344
2022-05-26 00:00:00-04:00,97.13449096679688,49.701175689697266,30.3496036529541,55.17721939086914,38.10765838623047,204.20199584960938,201.0494384765625,106.49645233154297,81.93000030517578,169.995361328125
2022-05-27 00:00:00-04:00,99.80953979492188,49.26930618286133,30.50604820251465,54.872901916503906,38.979679107666016,208.1807403564453,204.1373291015625,109.36125946044922,84.05000305175781,175.30743408203125
2022-05-31 00:00:00-04:00,98.48087310791016,49.07634735107422,30.26677894592285,53.56051254272461,38.08827590942383,206.9439697265625,204.5244903564453,109.81101989746094,82.83999633789062,171.91714477539062
2022-06-01 00:00:00-04:00,95.8146743774414,48.139102935791016,29.926292419433594,52.7141227722168,37.72977066040039,208.59300231933594,201.9593505859375,109.91857147216797,79.58999633789062,170.5030059814453
2022-06-02 00:00:00-04:00,96.61186981201172,48.175865173339844,29.742244720458984,51.82969284057617,38.8343505859375,210.9227294921875,203.18869018554688,112.96914672851562,82.48999786376953,169.70529174804688
2022-06-03 00:00:00-04:00,94.26456451416016,47.16511154174805,29.447763442993164,51.18299865722656,38.35957717895508,213.7030792236328,201.85289001464844,111.46341705322266,79.9000015258789,165.92518615722656
2022-06-06 00:00:00-04:00,93.26363372802734,47.22943115234375,29.641014099121094,51.10692596435547,38.340187072753906,214.4029541015625,205.33761596679688,112.3434066772461,80.7300033569336,167.5024871826172
2022-06-07 00:00:00-04:00,95.16806030273438,47.87263488769531,29.999910354614258,51.26859664916992,38.74714279174805,217.72979736328125,206.77987670898438,111.1114273071289,80.66999816894531,168.57215881347656
2022-06-08 00:00:00-04:00,91.35920715332031,47.23862075805664,30.05512809753418,50.92623519897461,38.16578674316406,220.31838989257812,203.59523010253906,110.96476745605469,78.3499984741211,167.20335388183594
2022-06-09 00:00:00-04:00,87.31119537353516,45.91546630859375,29.67782211303711,49.785030364990234,37.6425666809082,214.44129943847656,199.6458740234375,111.09187316894531,75.16000366210938,162.8340606689453
2022-06-10 00:00:00-04:00,85.84966278076172,43.838836669921875,29.972301483154297,50.840641021728516,36.179500579833984,206.30160522460938,195.20285034179688,107.3275375366211,73.3499984741211,156.50668334960938
2022-06-13 00:00:00-04:00,80.7918701171875,41.98273849487305,29.447763442993164,48.9671745300293,35.35591506958008,198.3440704345703,191.2825164794922,106.10535430908203,70.0,150.51475524902344
2022-06-14 00:00:00-04:00,80.28697204589844,42.23082733154297,29.263717651367188,48.60578536987305,34.8230094909668,198.1619110107422,191.6020050048828,105.12760162353516,70.58000183105469,144.43267822265625
2022-06-15 00:00:00-04:00,81.52706909179688,43.719383239746094,29.429359436035156,48.53921890258789,35.62721633911133,197.50038146972656,192.8990478515625,107.27865600585938,71.4000015258789,146.56370544433594
2022-06-16 00:00:00-04:00,78.43569946289062,43.08537292480469,29.21770477294922,48.00666046142578,33.50528335571289,186.75289916992188,183.89808654785156,106.44756317138672,68.1500015258789,141.7529296875
2022-06-17 00:00:00-04:00,80.01239013671875,42.74539566040039,28.868013381958008,48.215877532958984,33.34056091308594,184.69163513183594,184.0438690185547,106.72134399414062,70.16000366210938,142.81385803222656
2022-06-21 00:00:00-04:00,79.7200698852539,44.06855392456055,29.760650634765625,48.9671745300293,33.921913146972656,188.26771545410156,184.1702423095703,107.24932861328125,71.04000091552734,148.12767028808594
2022-06-22 00:00:00-04:00,78.92285919189453,43.37022399902344,29.871076583862305,50.013267517089844,33.84406661987305,180.080078125,184.2285919189453,106.94621276855469,71.12999725341797,153.7158203125
2022-06-23 00:00:00-04:00,79.7200698852539,42.58918762207031,30.653282165527344,50.42220687866211,33.88299560546875,171.2980194091797,181.74017333984375,109.85012817382812,71.7699966430664,156.9260711669922
2022-06-24 00:00:00-04:00,81.49163818359375,43.97666549682617,31.380271911621094,51.782135009765625,35.32316207885742,177.83663940429688,189.08868408203125,112.38250732421875,73.12999725341797,160.0448455810547
2022-06-27 00:00:00-04:00,81.46507263183594,43.94910430908203,31.334264755249023,52.17204666137695,35.138275146484375,179.84999084472656,189.30255126953125,111.98163604736328,73.87000274658203,158.6455078125
2022-06-28 00:00:00-04:00,80.96016693115234,43.37940216064453,31.2330379486084,51.18299865722656,35.021507263183594,179.70619201660156,188.9720916748047,111.53186798095703,73.45999908447266,154.19142150878906
2022-06-29 00:00:00-04:00,80.59306335449219,43.27833557128906,31.591934204101562,51.05937576293945,34.8268928527832,175.90956115722656,188.3499755859375,111.36564636230469,73.68000030517578,153.02073669433594
2022-06-30 00:00:00-04:00,79.67082977294922,42.25839614868164,31.50910758972168,50.17245101928711,34.70038986206055,171.38429260253906,191.08135986328125,110.67145538330078,73.61000061035156,153.9993438720703
2022-07-01 00:00:00-04:00,81.121337890625,43.066993713378906,31.8035888671875,50.96915054321289,35.0312385559082,170.9337158203125,192.38389587402344,112.1282958984375,75.69000244140625,157.6394500732422
2022-07-05 00:00:00-04:00,81.62275695800781,42.82809066772461,31.628738403320312,50.15325927734375,35.09935760498047,166.5906219482422,187.7375946044922,114.8268814086914,76.47000122070312,156.8803253173828
2022-07-06 00:00:00-04:00,80.61097717285156,42.405418395996094,32.01524353027344,50.52760696411133,35.20639419555664,165.20040893554688,188.30136108398438,115.11042785644531,75.37000274658203,157.09983825683594
2022-07-07 00:00:00-04:00,81.11237335205078,43.12212371826172,32.39254379272461,50.63319778442383,35.42047119140625,172.84158325195312,189.17617797851562,116.5379409790039,76.02999877929688,156.9809112548828
2022-07-08 00:00:00-04:00,79.82303619384766,43.021053314208984,32.49376678466797,50.79637145996094,35.09935760498047,171.71029663085938,187.66954040527344,115.87307739257812,75.8499984741211,156.76141357421875
2022-07-11 00:00:00-04:00,78.13971710205078,42.44216537475586,32.72382354736328,50.86356735229492,35.546974182128906,167.7986297607422,188.14584350585938,118.58143615722656,75.73999786376953,157.54798889160156
2022-07-12 00:00:00-04:00,78.78439331054688,42.38703536987305,32.76063919067383,51.06513214111328,35.15774154663086,167.29051208496094,186.5322723388672,117.4472427368164,76.55999755859375,156.34071350097656
2022-07-13 00:00:00-04:00,77.5308609008789,41.80815887451172,32.88947677612305,50.77717971801758,34.76850128173828,166.69606018066406,184.72427368164062,115.48197174072266,75.23999786376953,156.3132781982422
2022-07-14 00:00:00-04:00,76.61758422851562,40.55850601196289,30.50604820251465,51.88102722167969,34.651737213134766,162.92822265625,178.19229125976562,115.30596923828125,74.88999938964844,156.41387939453125
2022-07-15 00:00:00-04:00,78.2471694946289,45.924652099609375,31.0397891998291,52.99448013305664,35.0312385559082,166.22628784179688,179.03794860839844,116.3326187133789,77.95999908447266,158.59060668945312
2022-07-18 00:00:00-04:00,78.45311737060547,46.007347106933594,30.74530792236328,52.543338775634766,34.593353271484375,166.3317413330078,176.11212158203125,115.5504150390625,77.87000274658203,155.5998992919922
2022-07-19 00:00:00-04:00,80.5393295288086,47.900203704833984,30.78211784362793,53.44561767578125,36.16975402832031,173.2827606201172,180.52511596679688,119.1485366821289,79.51000213623047,158.70950317382812
2022-07-20 00:00:00-04:00,80.23490905761719,48.19424057006836,30.487642288208008,53.45521545410156,36.38383102416992,173.74615478515625,179.53366088867188,119.07030487060547,80.19999694824219,155.96572875976562
2022-07-21 00:00:00-04:00,78.80231475830078,48.3228759765625,30.533653259277344,53.877559661865234,37.240150451660156,174.73089599609375,178.8629608154297,121.24092102050781,81.26000213623047,158.23390197753906
2022-07-22 00:00:00-04:00,79.28582000732422,47.698055267333984,30.94776725769043,54.70304489135742,37.46396255493164,172.44284057617188,178.97962951660156,120.97691345214844,82.26000213623047,158.0967254638672
2022-07-25 00:00:00-04:00,79.83198547363281,47.927764892578125,31.168622970581055,54.981407165527344,37.20122528076172,175.52252197265625,181.97348022460938,121.97422790527344,82.83000183105469,156.85287475585938
2022-07-26 00:00:00-04:00,79.08883666992188,47.22943115234375,31.122608184814453,55.48054122924805,37.06499099731445,174.9625701904297,183.01353454589844,122.29689025878906,81.68000030517578,159.70640563964844
2022-07-27 00:00:00-04:00,80.5841064453125,48.10234451293945,30.717702865600586,55.778106689453125,38.47597885131836,178.84356689453125,181.7693328857422,122.3653335571289,82.77999877929688,158.71864318847656
2022-07-28 00:00:00-04:00,80.6557388305664,47.992088317871094,31.279048919677734,56.517208099365234,38.41758728027344,181.34397888183594,180.1946563720703,122.87376403808594,84.70999908447266,165.7335968017578
2022-07-29 00:00:00-04:00,81.62275695800781,48.15911865234375,31.48150062561035,57.169918060302734,39.439334869384766,191.39398193359375,183.36346435546875,120.63471221923828,85.62000274658203,165.23057556152344
